ion, x, y, z, vx, vy, vz, energy, elev, azim
 66, 425.00, 66.28, -48.64, 1181.19, 70.39, -101.98, 4.01, 84.01, -145.39 
67, 230.00, 81.51, 18.19, 50.91, -10.19, 28.67, 0.01, 59.14, 19.57
 67, 425.00, 105.86, 32.95, 1174.90, 157.67, 72.90, 4.01, 81.59, -65.19 
68, 230.00, -30.30, 50.32, 43.85, 39.92, -1.16, 0.01, 47.68, -91.67
 68, 425.00, -24.66, 61.12, 1185.29, 1.96, 75.18, 4.01, 86.37, -1.49 
69, 230.00, -59.19, 16.54, 44.39, 19.52, -34.15, 0.01, 48.46, -150.25
 69, 425.00, -66.59, 9.74, 1185.61, -68.16, -15.53, 4.01, 86.63, 102.84 
70, 230.00, 30.67, -43.45, 21.85, 38.63, -39.35, 0.01, 21.62, -135.53
 70, 425.00, 49.83, -65.73, 1178.38, 94.04, -114.57, 4.01, 82.83, -140.62 
71, 230.00, 15.23, 98.14, 27.85, 0.63, -52.36, 0.01, 28.00, -179.31
 71, 425.00, 25.54, 148.18, 1151.78, 54.75, 284.05, 4.01, 75.90, -10.91 
72, 230.00, 1.02, 4.70, 28.11, 3.37, -52.12, 0.01, 28.29, -176.30
 72, 630.00, 3.27, -20.70, 1452.63, 6.53, -62.40, 6.01, 87.53, -174.03 
73, 230.00, 60.76, -26.22, 34.17, 11.14, 47.18, 0.01, 35.18, -13.29
 73, 425.00, 79.18, -18.03, 1182.15, 113.46, 14.06, 4.01, 84.48, -82.94 
74, 230.00, -12.89, 0.88, 28.19, -44.93, 26.54, 0.01, 28.37, 59.43
 74, 425.00, -29.47, 9.48, 1185.05, -71.44, 33.25, 4.01, 86.20, 65.04 
75, 230.00, 45.30, -53.26, 12.26, -11.52, 56.87, 0.01, 11.93, 11.45
 75, 425.00, 52.88, -48.58, 1185.96, 60.81, -18.74, 4.01, 86.93, -107.13 
76, 230.00, 30.66, -10.51, 1.61, 43.54, 40.24, 0.01, 1.55, -47.26
 76, 425.00, 50.57, 0.52, 1183.43, 94.20, 34.41, 4.01, 85.16, -69.93 
77, 230.00, 37.68, -57.39, 33.83, 10.79, 47.51, 0.01, 34.77, -12.80
 77, 425.00, 50.33, -56.88, 1184.69, 75.33, -37.27, 4.01, 85.94, -116.32 
78, 230.00, 46.51, -79.57, 58.94, -5.49, 3.73, 0.01, 83.57, 55.79
 78, 425.00, 65.34, -113.45, 1165.42, 112.43, -199.23, 4.01, 78.89, -150.56 
79, 230.00, -66.61, -68.10, 19.79, -5.13, 55.68, 0.01, 19.49, 5.27
 79, 425.00, -100.62, -84.72, 1165.83, -191.64, -121.02, 4.01, 79.00, 122.27 
80, 230.00, 11.02, 84.28, 46.76, 31.94, 17.64, 0.01, 52.03, -61.09
 80, 425.00, 24.69, 120.32, 1167.62, 63.41, 207.83, 4.01, 79.46, -16.97 
81, 230.00, -94.59, -22.24, 8.77, -5.57, 58.39, 0.01, 8.50, 5.45
 81, 425.00, -152.40, -17.95, 1146.28, -310.72, 0.46, 4.01, 74.83, 89.91 
82, 230.00, 75.23, -27.62, 5.24, -39.93, 43.54, 0.01, 5.07, 42.52
 82, 425.00, 84.78, -22.14, 1184.08, 92.30, 1.53, 4.01, 85.54, -89.05 
83, 230.00, -20.05, -91.46, 32.70, -25.20, 42.58, 0.01, 33.46, 30.62
 83, 425.00, -36.52, -119.77, 1170.02, -83.16, -186.25, 4.01, 80.11, 155.94 
84, 230.00, 3.20, -37.93, 54.86, 9.78, 20.30, 0.01, 67.68, -25.72
 84, 425.00, 6.83, -38.78, 1187.25, 16.06, -27.35, 4.01, 88.47, -149.58 
85, 230.00, -62.74, 15.56, 14.66, -13.68, -55.82, 0.01, 14.31, 166.23
 85, 425.00, -82.40, 1.76, 1180.90, -119.27, -42.53, 4.01, 83.88, 109.63 
86, 230.00, -64.68, 26.79, 8.80, -58.64, -1.12, 0.01, 8.53, 91.09
 86, 425.00, -101.52, 34.00, 1171.48, -189.59, 47.32, 4.01, 80.53, 75.99 
87, 230.00, -62.61, -24.30, 44.75, -10.19, -37.56, 0.01, 48.99, 164.82
 87, 425.00, -81.87, -42.14, 1178.52, -118.80, -86.84, 4.01, 82.88, 126.17 
88, 230.00, 12.50, 58.68, 15.82, 52.24, -23.19, 0.01, 15.47, -113.94
 88, 425.00, 31.87, 64.76, 1183.10, 82.85, 63.06, 4.01, 84.97, -52.72 
89, 230.00, -32.47, -38.55, 8.60, -58.66, 1.77, 0.01, 8.34, 88.27
 89, 425.00, -58.29, -46.36, 1180.32, -119.72, -55.44, 4.01, 83.62, 114.85 
90, 230.00, 35.06, 1.58, 56.48, 17.48, -4.74, 0.01, 72.22, -105.18
 90, 425.00, 47.09, 0.41, 1185.69, 68.36, -3.53, 4.01, 86.70, -92.96 
91, 230.00, -66.59, -39.49, 10.69, -57.69, 8.65, 0.01, 10.38, 81.47
 91, 425.00, -105.99, -49.41, 1168.03, -204.02, -68.18, 4.01, 79.57, 108.48 
92, 230.00, -66.22, 2.82, 47.10, -3.82, 35.85, 0.01, 52.57, 6.08
 92, 425.00, -83.90, 14.55, 1181.16, -114.56, 48.03, 4.01, 84.00, 67.25 
93, 230.00, -73.58, 37.56, 5.56, 17.53, 56.39, 0.01, 5.38, -17.27
 93, 425.00, -93.21, 67.93, 1170.82, -133.01, 148.51, 4.01, 80.34, 41.85 
94, 230.00, 4.26, -51.49, 54.08, 16.65, -17.76, 0.01, 65.77, -136.84
 94, 425.00, 10.31, -67.97, 1183.38, 26.28, -97.41, 4.01, 85.13, -164.90 
95, 230.00, -65.37, 4.07, 26.35, 24.24, 47.28, 0.01, 26.37, -27.15
 95, 425.00, -73.56, 19.82, 1183.48, -76.45, 63.96, 4.01, 85.19, 50.08 
96, 230.00, 67.30, -41.80, 45.84, 36.89, 7.40, 0.01, 50.62, -78.66
 96, 425.00, 100.06, -52.91, 1171.63, 179.67, -74.62, 4.01, 80.57, -112.55 
97, 230.00, -14.92, -76.51, 44.81, 21.32, 32.48, 0.01, 49.07, -33.29
 97, 425.00, -12.70, -88.48, 1183.30, -1.64, -101.76, 4.01, 85.08, 179.07 
98, 230.00, -96.77, -2.03, 29.47, -38.82, -33.80, 0.01, 29.79, 131.05
 98, 425.00, -169.96, -13.52, 1127.28, -370.81, -48.27, 4.01, 71.65, 97.42 
99, 230.00, 82.80, 50.83, 7.38, -2.70, 58.79, 0.01, 7.15, 2.63
 99, 425.00, 135.46, 101.52, 1128.66, 277.30, 244.76, 4.01, 71.86, -48.57 
100, 230.00, -37.05, -36.45, 43.69, -30.96, 25.49, 0.01, 47.45, 50.54
 100, 425.00, -54.56, -36.27, 1183.89, -91.80, -23.03, 4.01, 85.43, 104.09 
